Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Country,City,Region,Product_ID,Category,Sub_Category,Product_Name,Sales
141,IN-2017-110366,05-09-2017,07-09-2017,Second Class,JD-15895,Corporate,India,Delhi,East,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,82.8
142,IN-2018-106180,18-09-2018,23-09-2018,Standard Class,SH-19975,Corporate,India,Delhi,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82
143,IN-2018-106180,18-09-2018,23-09-2018,Standard Class,SH-19975,Corporate,India,Delhi,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86
144,IN-2018-106180,18-09-2018,23-09-2018,Standard Class,SH-19975,Corporate,India,Delhi,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7
145,IN-2018-155376,22-12-2018,27-12-2018,Standard Class,SG-20080,Consumer,India,Delhi,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43
146,IN-2016-110744,07-09-2016,12-09-2016,Standard Class,HA-14920,Consumer,India,Delhi,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93
147,IN-2015-110072,22-10-2015,28-10-2015,Standard Class,MG-17680,Home Office,India,Delhi,East,FUR-FU-10000521,Furniture,Furnishings,Seth Thomas 14 Putty-Colored Wall Clock,93.888
148,IN-2017-114489,05-12-2017,09-12-2017,Standard Class,JE-16165,Corporate,India,Delhi,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless�Phone Headset�with In-line Volume - M214C,384.45
149,IN-2017-114489,05-12-2017,09-12-2017,Standard Class,JE-16165,Corporate,India,Delhi,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97
150,IN-2017-114489,05-12-2017,09-12-2017,Standard Class,JE-16165,Corporate,India,Delhi,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84
151,IN-2017-114489,05-12-2017,09-12-2017,Standard Class,JE-16165,Corporate,India,Delhi,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55
152,IN-2017-158834,13-03-2017,16-03-2017,First Class,TW-21025,Home Office,India,Delhi,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92
153,IN-2017-158834,13-03-2017,16-03-2017,First Class,TW-21025,Home Office,India,Delhi,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded�Headset,203.184
154,IN-2016-124919,31-05-2016,02-06-2016,First Class,SP-20650,Corporate,India,Delhi,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25 perc Cotton Antique Laid Paper & Envelopes,58.38
155,IN-2016-124919,31-05-2016,02-06-2016,First Class,SP-20650,Corporate,India,Delhi,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52
156,IN-2016-124919,31-05-2016,02-06-2016,First Class,SP-20650,Corporate,India,Delhi,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88
157,IN-2016-118948,28-05-2016,03-06-2016,Standard Class,NK-18490,Home Office,India,Delhi,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63
158,IN-2015-104269,01-03-2015,06-03-2015,Second Class,DB-13060,Consumer,India,Delhi,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Managers Chair,457.568
159,IN-2017-114104,20-11-2017,24-11-2017,Standard Class,NP-18670,Consumer,India,Delhi,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62
160,IN-2017-114104,20-11-2017,24-11-2017,Standard Class,NP-18670,Consumer,India,Delhi,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93
161,IN-2017-162733,11-05-2017,12-05-2017,First Class,TT-21070,Consumer,India,Delhi,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98
162,IN-2016-119697,28-12-2016,31-12-2016,Second Class,EM-13960,Consumer,India,Delhi,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384
163,IN-2017-154508,16-11-2017,20-11-2017,Standard Class,RD-19900,Consumer,India,Delhi,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4
164,IN-2017-113817,07-11-2017,11-11-2017,Standard Class,MJ-17740,Consumer,India,Delhi,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68
165,IN-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,Consumer,India,Delhi,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936
166,IN-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,Consumer,India,Delhi,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952
167,IN-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,Consumer,India,Delhi,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928
168,IN-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,Consumer,India,Delhi,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06
169,IN-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,Consumer,India,Delhi,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064
170,IN-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,Consumer,India,Delhi,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98
171,IN-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,Consumer,India,Delhi,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976
172,IN-2015-118962,05-08-2015,09-08-2015,Standard Class,CS-12130,Consumer,India,Delhi,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",20.94
173,IN-2015-118962,05-08-2015,09-08-2015,Standard Class,CS-12130,Consumer,India,Delhi,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96
174,IN-2015-118962,05-08-2015,09-08-2015,Standard Class,CS-12130,Consumer,India,Delhi,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144
175,IN-2015-100853,14-09-2015,19-09-2015,Standard Class,JB-15400,Corporate,India,Delhi,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448
176,IN-2015-100853,14-09-2015,19-09-2015,Standard Class,JB-15400,Corporate,India,Delhi,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16
177,IN-2018-152366,21-04-2018,25-04-2018,Second Class,SJ-20500,Consumer,India,Delhi,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264
178,IN-2016-101511,21-11-2016,23-11-2016,Second Class,JE-15745,Consumer,India,Delhi,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802
179,IN-2016-101511,21-11-2016,23-11-2016,Second Class,JE-15745,Consumer,India,Delhi,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88
180,IN-2016-137225,15-12-2016,19-12-2016,Standard Class,JK-15640,Home Office,India,Delhi,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28
181,IN-2015-166191,05-12-2015,09-12-2015,Second Class,DK-13150,Corporate,India,Delhi,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816
182,IN-2015-166191,05-12-2015,09-12-2015,Second Class,DK-13150,Corporate,India,Delhi,Central,TEC-AC-10004659,Technology,Accessories,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB,408.744
183,IN-2015-158274,19-11-2015,24-11-2015,Second Class,RM-19675,Home Office,India,Delhi,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96
184,IN-2015-158274,19-11-2015,24-11-2015,Second Class,RM-19675,Home Office,India,Delhi,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95
185,IN-2015-158274,19-11-2015,24-11-2015,Second Class,RM-19675,Home Office,India,Delhi,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29
186,IN-2017-105018,28-11-2017,02-12-2017,Standard Class,SK-19990,Consumer,India,Delhi,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16
187,IN-2015-123260,26-08-2015,30-08-2015,Standard Class,FM-14290,Home Office,India,Delhi,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8
188,IN-2017-157000,16-07-2017,22-07-2017,Standard Class,AM-10360,Corporate,India,Delhi,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224
189,IN-2017-157000,16-07-2017,22-07-2017,Standard Class,AM-10360,Corporate,India,Delhi,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016
190,IN-2016-102281,12-10-2016,14-10-2016,First Class,MP-17470,Home Office,India,Delhi,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136
191,IN-2016-102281,12-10-2016,14-10-2016,First Class,MP-17470,Home Office,India,Delhi,East,TEC-PH-10001552,Technology,Phones,I Needs 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76
192,IN-2016-102281,12-10-2016,14-10-2016,First Class,MP-17470,Home Office,India,Delhi,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84
193,IN-2016-102281,12-10-2016,14-10-2016,First Class,MP-17470,Home Office,India,Delhi,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352
194,IN-2016-102281,12-10-2016,14-10-2016,First Class,MP-17470,Home Office,India,Delhi,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9
195,IN-2016-131457,31-10-2016,06-11-2016,Standard Class,MZ-17515,Corporate,India,Delhi,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28
196,IN-2015-140004,21-03-2015,25-03-2015,Standard Class,CB-12025,Consumer,India,Delhi,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
197,IN-2015-140004,21-03-2015,25-03-2015,Standard Class,CB-12025,Consumer,India,Delhi,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048
198,IN-2018-107720,06-11-2018,13-11-2018,Standard Class,VM-21685,Home Office,India,Delhi,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26
199,IN-2018-124303,06-07-2018,13-07-2018,Standard Class,FH-14365,Corporate,India,Delhi,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2 x 11, Light Blue",2.946
200,IN-2018-124303,06-07-2018,13-07-2018,Standard Class,FH-14365,Corporate,India,Delhi,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056
201,IN-2018-105074,24-06-2018,29-06-2018,Standard Class,MB-17305,Consumer,India,Delhi,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744
202,IN-2015-133690,03-08-2015,05-08-2015,First Class,BS-11755,Consumer,India,Delhi,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75
203,IN-2015-133690,03-08-2015,05-08-2015,First Class,BS-11755,Consumer,India,Delhi,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6
204,IN-2018-116701,17-12-2018,21-12-2018,Second Class,LC-17140,Consumer,India,Delhi,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284
205,IN-2018-126382,03-06-2018,07-06-2018,Standard Class,HK-14890,Corporate,India,Delhi,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168
206,IN-2018-108329,09-12-2018,14-12-2018,Standard Class,LE-16810,Consumer,India,Delhi,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768
207,IN-2018-135860,01-12-2018,07-12-2018,Standard Class,JH-15985,Consumer,India,Delhi,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92
208,IN-2018-135860,01-12-2018,07-12-2018,Standard Class,JH-15985,Consumer,India,Delhi,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98
209,IN-2018-135860,01-12-2018,07-12-2018,Standard Class,JH-15985,Consumer,India,Delhi,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
210,IN-2018-135860,01-12-2018,07-12-2018,Standard Class,JH-15985,Consumer,India,Delhi,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29
211,IN-2018-135860,01-12-2018,07-12-2018,Standard Class,JH-15985,Consumer,India,Delhi,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99
212,IN-2016-101007,09-02-2016,13-02-2016,Second Class,MS-17980,Corporate,India,Delhi,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8
213,IN-2016-146262,02-01-2016,09-01-2016,Standard Class,VW-21775,Corporate,India,Delhi,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68
214,IN-2016-146262,02-01-2016,09-01-2016,Standard Class,VW-21775,Corporate,India,Delhi,East,FUR-BO-10004695,Furniture,Bookcases,OSullivan 2-Door Barrister Bookcase in Odessa Pine,452.45
215,IN-2016-146262,02-01-2016,09-01-2016,Standard Class,VW-21775,Corporate,India,Delhi,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982
216,IN-2016-146262,02-01-2016,09-01-2016,Standard Class,VW-21775,Corporate,India,Delhi,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188
217,IN-2016-146262,02-01-2016,09-01-2016,Standard Class,VW-21775,Corporate,India,Delhi,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584
218,IN-2017-130162,28-10-2017,01-11-2017,Standard Class,JH-15910,Consumer,India,Delhi,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06
219,IN-2017-130162,28-10-2017,01-11-2017,Standard Class,JH-15910,Consumer,India,Delhi,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376
220,IN-2016-169397,24-12-2016,27-12-2016,First Class,JB-15925,Consumer,India,Delhi,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584
221,IN-2016-169397,24-12-2016,27-12-2016,First Class,JB-15925,Consumer,India,Delhi,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704
222,IN-2016-169397,24-12-2016,27-12-2016,First Class,JB-15925,Consumer,India,Delhi,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776
223,IN-2016-169397,24-12-2016,27-12-2016,First Class,JB-15925,Consumer,India,Delhi,East,FUR-FU-10000087,Furniture,Furnishings,Executive Impressions 14 Two-Color Numerals Wall Clock,72.704
224,IN-2016-169397,24-12-2016,27-12-2016,First Class,JB-15925,Consumer,India,Delhi,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988
225,IN-2016-169397,24-12-2016,27-12-2016,First Class,JB-15925,Consumer,India,Delhi,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168
226,IN-2016-163055,09-08-2016,16-08-2016,Standard Class,DS-13180,Corporate,India,Delhi,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2
227,IN-2016-163055,09-08-2016,16-08-2016,Standard Class,DS-13180,Corporate,India,Delhi,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45
228,IN-2016-163055,09-08-2016,16-08-2016,Standard Class,DS-13180,Corporate,India,Delhi,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98
229,IN-2016-145436,28-02-2016,04-03-2016,Standard Class,VD-21670,Consumer,India,Delhi,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568
230,IN-2016-145436,28-02-2016,04-03-2016,Standard Class,VD-21670,Consumer,India,Delhi,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Managers Chair, Indigo",389.696
231,IN-2015-156216,13-09-2015,17-09-2015,Standard Class,EA-14035,Corporate,India,Delhi,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648
232,IN-2018-100930,07-04-2018,12-04-2018,Standard Class,CS-12400,Home Office,India,Delhi,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86
233,IN-2018-100930,07-04-2018,12-04-2018,Standard Class,CS-12400,Home Office,India,Delhi,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145
234,IN-2018-100930,07-04-2018,12-04-2018,Standard Class,CS-12400,Home Office,India,Delhi,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328
235,IN-2018-100930,07-04-2018,12-04-2018,Standard Class,CS-12400,Home Office,India,Delhi,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39 x 49",258.072
236,IN-2018-100930,07-04-2018,12-04-2018,Standard Class,CS-12400,Home Office,India,Delhi,South,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,617.976
237,IN-2018-160514,12-11-2018,16-11-2018,Standard Class,DB-13120,Corporate,India,Delhi,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56
238,IN-2017-157749,04-06-2017,09-06-2017,Second Class,KL-16645,Consumer,India,Delhi,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92
239,IN-2017-157749,04-06-2017,09-06-2017,Second Class,KL-16645,Consumer,India,Delhi,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68
240,IN-2017-157749,04-06-2017,09-06-2017,Second Class,KL-16645,Consumer,India,Delhi,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688
241,IN-2017-157749,04-06-2017,09-06-2017,Second Class,KL-16645,Consumer,India,Delhi,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984
242,IN-2017-157749,04-06-2017,09-06-2017,Second Class,KL-16645,Consumer,India,Delhi,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225
243,IN-2017-157749,04-06-2017,09-06-2017,Second Class,KL-16645,Consumer,India,Delhi,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044
244,IN-2017-157749,04-06-2017,09-06-2017,Second Class,KL-16645,Consumer,India,Delhi,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
245,IN-2015-131926,01-06-2015,06-06-2015,Second Class,DW-13480,Home Office,India,Delhi,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Managers Chair,2001.86
246,IN-2015-131926,01-06-2015,06-06-2015,Second Class,DW-13480,Home Office,India,Delhi,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72
247,IN-2015-131926,01-06-2015,06-06-2015,Second Class,DW-13480,Home Office,India,Delhi,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88
248,IN-2015-131926,01-06-2015,06-06-2015,Second Class,DW-13480,Home Office,India,Delhi,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17 x 22 Room,1503.25
249,IN-2015-131926,01-06-2015,06-06-2015,Second Class,DW-13480,Home Office,India,Delhi,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,25.92
250,IN-2017-154739,10-12-2017,15-12-2017,Second Class,LH-17155,Consumer,India,Delhi,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568
251,IN-2017-145625,11-09-2017,17-09-2017,Standard Class,KC-16540,Consumer,India,Delhi,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4 x 5 Forms per Page",7.61
252,IN-2017-145625,11-09-2017,17-09-2017,Standard Class,KC-16540,Consumer,India,Delhi,West,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,3347.37
